Date,Time,Site_name,Sonde_Name,Depth(m),Temperature (℃),Salinity(ppt),Dissolved oxygen (mg/L)
8/23/18,12:40:01,Yim Tin Tsai,Upper,0.964,29.95,30.6,6.05
8/23/18,12:50:01,Yim Tin Tsai,Upper,0.963,30,30.76,6.1
8/23/18,13:00:01,Yim Tin Tsai,Upper,0.963,30,31.63,5.7
8/23/18,13:10:02,Yim Tin Tsai,Upper,0.963,30.07,32.32,5.59
8/23/18,13:20:02,Yim Tin Tsai,Upper,0.963,29.97,32.1,5.42
8/23/18,13:30:01,Yim Tin Tsai,Upper,0.962,29.94,31.82,5.37
8/23/18,13:40:02,Yim Tin Tsai,Upper,0.962,29.99,31.65,5.71
8/23/18,13:50:02,Yim Tin Tsai,Upper,0.958,29.95,30.68,6.84
8/23/18,14:00:01,Yim Tin Tsai,Upper,0.956,29.95,31.25,6.13
8/23/18,14:10:02,Yim Tin Tsai,Upper,0.955,29.93,31.15,6.44
8/23/18,14:20:02,Yim Tin Tsai,Upper,0.953,29.98,31.26,6.66
8/23/18,14:30:02,Yim Tin Tsai,Upper,0.95,29.99,31.2,6.61
8/23/18,14:40:02,Yim Tin Tsai,Upper,0.949,30.02,31.15,6.82
8/23/18,14:50:01,Yim Tin Tsai,Upper,0.947,30.07,31.48,6.7
8/23/18,15:00:01,Yim Tin Tsai,Upper,0.947,30.2,31.98,6.36
8/23/18,15:10:02,Yim Tin Tsai,Upper,0.952,30.19,31.97,6.34
8/23/18,15:20:01,Yim Tin Tsai,Upper,0.943,30.17,32.15,6.46
8/23/18,15:30:01,Yim Tin Tsai,Upper,0.942,30.21,32.33,6.41
8/23/18,15:40:02,Yim Tin Tsai,Upper,0.935,30.25,32.16,6.7
8/23/18,15:50:01,Yim Tin Tsai,Upper,0.941,30.27,31.6,7.07
8/23/18,16:00:02,Yim Tin Tsai,Upper,0.939,30.27,31.89,6.92
8/23/18,16:10:01,Yim Tin Tsai,Upper,0.939,30.3,31.91,7.47
8/23/18,16:20:01,Yim Tin Tsai,Upper,0.941,30.3,31.93,7.44
8/23/18,16:30:01,Yim Tin Tsai,Upper,0.941,30.33,32.16,7.49
8/23/18,16:40:01,Yim Tin Tsai,Upper,0.942,30.44,32.16,8.03
8/23/18,16:50:01,Yim Tin Tsai,Upper,0.943,30.35,32.44,7.24
8/23/18,17:00:02,Yim Tin Tsai,Upper,0.941,30.3,32.52,6.92
8/23/18,17:10:02,Yim Tin Tsai,Upper,0.941,30.29,32.51,6.89
8/23/18,17:20:01,Yim Tin Tsai,Upper,0.943,30.2,32.59,6.29
8/23/18,17:30:02,Yim Tin Tsai,Upper,0.944,30.19,32.62,6.21
8/23/18,17:40:01,Yim Tin Tsai,Upper,0.947,30.22,32.58,6.07
8/23/18,17:50:02,Yim Tin Tsai,Upper,0.947,30.17,32.71,5.54
8/23/18,18:00:02,Yim Tin Tsai,Upper,0.946,30.26,32.51,6.05
8/23/18,18:10:01,Yim Tin Tsai,Upper,0.95,30.36,32.3,6.64
8/23/18,18:20:01,Yim Tin Tsai,Upper,0.95,30.29,32.34,6.18
8/23/18,18:30:02,Yim Tin Tsai,Upper,0.955,30.37,32.32,6.72
8/23/18,18:40:02,Yim Tin Tsai,Upper,0.957,30.32,32.35,6.5
8/23/18,18:50:01,Yim Tin Tsai,Upper,0.96,30.35,32.47,6.25
8/23/18,19:00:01,Yim Tin Tsai,Upper,0.961,30.32,32.6,6.17
8/23/18,19:10:01,Yim Tin Tsai,Upper,0.957,30.26,32.67,5.71
8/23/18,19:20:02,Yim Tin Tsai,Upper,0.96,30.25,32.72,5.85
8/23/18,19:30:02,Yim Tin Tsai,Upper,0.965,30.34,32.71,5.95
8/23/18,19:40:01,Yim Tin Tsai,Upper,0.966,30.38,32.69,6.32
8/23/18,19:50:01,Yim Tin Tsai,Upper,0.969,30.36,32.62,5.88
8/23/18,20:00:02,Yim Tin Tsai,Upper,0.975,30.38,32.6,6.08
8/23/18,20:10:01,Yim Tin Tsai,Upper,0.975,30.41,32.59,5.91
8/23/18,20:20:01,Yim Tin Tsai,Upper,0.976,30.33,32.61,4.96
8/23/18,20:30:01,Yim Tin Tsai,Upper,0.978,30.33,32.65,5.6
8/23/18,20:40:02,Yim Tin Tsai,Upper,0.986,30.31,32.66,5.43
8/23/18,20:50:02,Yim Tin Tsai,Upper,0.989,30.29,32.66,5.72
8/23/18,21:00:01,Yim Tin Tsai,Upper,0.987,30.25,32.72,5.65
8/23/18,21:10:01,Yim Tin Tsai,Upper,0.987,30.24,32.79,5.63
8/23/18,21:20:01,Yim Tin Tsai,Upper,0.992,30.25,32.81,5.73
8/23/18,21:30:01,Yim Tin Tsai,Upper,0.997,30.24,32.82,5.36
8/23/18,21:40:02,Yim Tin Tsai,Upper,0.994,30.18,32.83,5.33
8/23/18,21:50:02,Yim Tin Tsai,Upper,0.993,30.07,32.84,4.92
8/23/18,22:00:01,Yim Tin Tsai,Upper,0.998,30.12,32.79,4.9
8/23/18,22:10:02,Yim Tin Tsai,Upper,0.995,30.07,32.82,4.9
8/23/18,22:20:01,Yim Tin Tsai,Upper,0.997,30.07,32.85,4.62
8/23/18,22:30:01,Yim Tin Tsai,Upper,0.995,30.07,32.87,4.76
8/23/18,22:40:02,Yim Tin Tsai,Upper,0.995,30.09,32.87,4.33
8/23/18,22:50:02,Yim Tin Tsai,Upper,0.994,30.11,32.87,4.31
8/23/18,23:00:01,Yim Tin Tsai,Upper,0.997,30.12,32.87,4.49
8/23/18,23:10:02,Yim Tin Tsai,Upper,0.992,30.16,32.84,4.39
8/23/18,23:20:01,Yim Tin Tsai,Upper,0.99,30.2,32.68,4.55
8/23/18,23:30:01,Yim Tin Tsai,Upper,0.989,30.21,32.59,4.9
8/23/18,23:40:02,Yim Tin Tsai,Upper,0.989,30.21,32.57,5
8/23/18,23:50:02,Yim Tin Tsai,Upper,0.989,30.26,32.53,5.45
8/24/18,0:00:01,Yim Tin Tsai,Upper,0.986,30.26,32.49,5.31
8/24/18,0:10:01,Yim Tin Tsai,Upper,0.987,30.24,32.46,5
8/24/18,0:20:01,Yim Tin Tsai,Upper,0.989,30.38,32.04,5.98
8/24/18,0:30:01,Yim Tin Tsai,Upper,0.989,30.32,31.69,7.17
8/24/18,0:40:02,Yim Tin Tsai,Upper,0.985,30.41,31.64,6.56
8/24/18,0:50:02,Yim Tin Tsai,Upper,0.984,30.46,31.71,6.46
8/24/18,1:00:01,Yim Tin Tsai,Upper,0.983,30.44,31.81,6.61
8/24/18,1:10:01,Yim Tin Tsai,Upper,0.983,30.15,31.72,7.17
8/24/18,1:20:01,Yim Tin Tsai,Upper,0.983,30.11,31.61,7.21
8/24/18,1:30:02,Yim Tin Tsai,Upper,0.983,30.2,31.61,6.95
8/24/18,1:40:01,Yim Tin Tsai,Upper,0.983,30.24,31.67,6.71
8/24/18,1:50:01,Yim Tin Tsai,Upper,0.985,30.2,31.69,6.72
8/24/18,2:00:01,Yim Tin Tsai,Upper,0.98,30.05,31.67,6.79
8/24/18,2:10:01,Yim Tin Tsai,Upper,0.982,29.74,31.6,6.36
8/24/18,2:20:02,Yim Tin Tsai,Upper,0.978,29.68,31.43,6.69
8/24/18,2:30:02,Yim Tin Tsai,Upper,0.977,29.34,31.27,6.42
8/24/18,2:40:01,Yim Tin Tsai,Upper,0.976,29.47,30.99,7
8/24/18,2:50:01,Yim Tin Tsai,Upper,0.976,30.01,30.94,6.75
8/24/18,3:00:02,Yim Tin Tsai,Upper,0.975,30.09,31.09,6.71
8/24/18,3:10:02,Yim Tin Tsai,Upper,0.974,29.96,31.15,6.62
8/24/18,3:20:01,Yim Tin Tsai,Upper,0.973,29.72,31.14,6.46
8/24/18,3:30:02,Yim Tin Tsai,Upper,0.972,29.92,31.11,6.39
8/24/18,3:40:01,Yim Tin Tsai,Upper,0.972,29.69,31.11,6.53
8/24/18,3:50:01,Yim Tin Tsai,Upper,0.971,29.9,31.19,6.74
8/24/18,4:00:01,Yim Tin Tsai,Upper,0.97,29.96,31.22,6.67
8/24/18,4:10:01,Yim Tin Tsai,Upper,0.97,29.88,31.25,6.44
8/24/18,4:20:01,Yim Tin Tsai,Upper,0.97,29.78,31.2,6.3
8/24/18,4:30:02,Yim Tin Tsai,Upper,0.969,29.75,31.12,6.61
8/24/18,4:40:01,Yim Tin Tsai,Upper,0.973,29.8,31.09,6.55
8/24/18,4:50:02,Yim Tin Tsai,Upper,0.969,29.68,31.05,6.35
8/24/18,5:00:01,Yim Tin Tsai,Upper,0.969,29.43,31.09,6.34
8/24/18,5:10:01,Yim Tin Tsai,Upper,0.977,29.56,31.01,6.26
8/24/18,5:20:01,Yim Tin Tsai,Upper,0.973,29.87,30.86,6.52
8/24/18,5:30:02,Yim Tin Tsai,Upper,0.978,29.77,31,6.51
8/24/18,5:40:01,Yim Tin Tsai,Upper,0.975,29.75,30.97,5.8
8/24/18,5:50:01,Yim Tin Tsai,Upper,0.977,30,31.05,6.25
8/24/18,6:00:01,Yim Tin Tsai,Upper,0.978,30.12,31.14,6.17
8/24/18,6:10:01,Yim Tin Tsai,Upper,0.98,29.95,31.16,6.27
8/24/18,6:20:01,Yim Tin Tsai,Upper,0.985,29.87,31.15,6.33
8/24/18,6:30:02,Yim Tin Tsai,Upper,0.983,29.82,31.15,6.52
8/24/18,6:40:01,Yim Tin Tsai,Upper,0.985,29.81,31.13,6.63
8/24/18,6:50:02,Yim Tin Tsai,Upper,0.986,29.79,31.13,6.55
8/24/18,7:00:02,Yim Tin Tsai,Upper,0.988,29.72,31.12,6.21
8/24/18,7:10:02,Yim Tin Tsai,Upper,0.989,29.67,31.09,6.53
8/24/18,7:20:01,Yim Tin Tsai,Upper,0.99,29.49,31.03,6.22
8/24/18,7:30:01,Yim Tin Tsai,Upper,0.993,29.67,30.94,5.57
8/24/18,7:40:01,Yim Tin Tsai,Upper,0.989,29.55,31.04,6.81
8/24/18,7:50:01,Yim Tin Tsai,Upper,0.986,29.51,30.9,6.8
8/24/18,8:00:01,Yim Tin Tsai,Upper,0.988,29.56,31.23,6.46
8/24/18,8:10:02,Yim Tin Tsai,Upper,0.987,29.64,31.04,6.55
8/24/18,8:20:01,Yim Tin Tsai,Upper,0.988,29.8,31.26,5.7
8/24/18,8:30:01,Yim Tin Tsai,Upper,0.987,29.73,31.1,6.6
8/24/18,8:40:02,Yim Tin Tsai,Upper,0.992,29.83,31.54,6.02
8/24/18,8:50:01,Yim Tin Tsai,Upper,0.992,30,32.23,4.77
8/24/18,9:00:02,Yim Tin Tsai,Upper,0.993,29.48,31.28,5.4
8/24/18,9:10:02,Yim Tin Tsai,Upper,0.992,29.88,31.67,5.19
8/24/18,9:20:01,Yim Tin Tsai,Upper,0.989,29.81,31.64,4.75
8/24/18,9:30:01,Yim Tin Tsai,Upper,0.988,29.55,31.5,5.58
8/24/18,9:40:01,Yim Tin Tsai,Upper,0.984,29.83,31.82,5.38
8/24/18,9:50:02,Yim Tin Tsai,Upper,0.983,29.84,31.89,5.21
8/24/18,10:00:02,Yim Tin Tsai,Upper,0.983,29.85,32.23,4.65
8/24/18,10:10:01,Yim Tin Tsai,Upper,0.983,29.77,31.87,5.19
8/24/18,10:20:01,Yim Tin Tsai,Upper,0.978,29.93,32.17,5.71
8/24/18,10:30:02,Yim Tin Tsai,Upper,0.975,30.08,32.12,6.33
8/24/18,10:40:02,Yim Tin Tsai,Upper,0.976,30.12,32.33,5.95
8/24/18,10:50:01,Yim Tin Tsai,Upper,0.976,30.09,32.1,6.46
8/24/18,11:00:02,Yim Tin Tsai,Upper,0.98,30.05,32.05,6.44
8/24/18,11:10:01,Yim Tin Tsai,Upper,0.979,29.86,31.47,6.55
8/24/18,11:20:02,Yim Tin Tsai,Upper,0.981,29.93,31.31,6.8
8/24/18,11:30:01,Yim Tin Tsai,Upper,0.982,30.01,31.65,6.41
8/24/18,11:40:02,Yim Tin Tsai,Upper,0.98,29.95,31.48,6.72
8/24/18,11:50:01,Yim Tin Tsai,Upper,0.978,29.93,31.12,6.51
8/24/18,12:00:01,Yim Tin Tsai,Upper,0.975,29.87,31.01,6.83
8/24/18,12:10:02,Yim Tin Tsai,Upper,0.97,29.93,31.06,6.85
8/24/18,12:20:01,Yim Tin Tsai,Upper,0.971,29.97,31.01,6.94
8/24/18,12:30:01,Yim Tin Tsai,Upper,0.973,29.99,30.97,6.82
8/24/18,12:40:02,Yim Tin Tsai,Upper,0.97,29.97,31.06,5.86
8/24/18,12:50:01,Yim Tin Tsai,Upper,0.966,30.09,31.28,7.26
8/24/18,13:00:01,Yim Tin Tsai,Upper,0.963,30.1,31.52,6.7
8/24/18,13:10:01,Yim Tin Tsai,Upper,0.966,30.16,31.48,6.88
8/24/18,13:20:01,Yim Tin Tsai,Upper,0.961,30.19,31.65,6.29
8/24/18,13:30:02,Yim Tin Tsai,Upper,0.958,30.23,31.88,6.97
8/24/18,13:40:02,Yim Tin Tsai,Upper,0.955,30.32,32.02,7.31
8/24/18,13:50:02,Yim Tin Tsai,Upper,0.953,30.36,32.16,7.37
8/24/18,14:00:02,Yim Tin Tsai,Upper,0.951,30.39,32.2,7.49
8/24/18,14:10:01,Yim Tin Tsai,Upper,0.95,30.39,32.23,7.65
8/24/18,14:20:02,Yim Tin Tsai,Upper,0.948,30.39,32.21,8.09
8/24/18,14:30:01,Yim Tin Tsai,Upper,0.948,30.4,32.18,8.31
8/24/18,14:40:02,Yim Tin Tsai,Upper,0.947,30.43,32.19,8.51
8/24/18,14:50:02,Yim Tin Tsai,Upper,0.947,30.51,32.21,8.5
8/24/18,15:00:01,Yim Tin Tsai,Upper,0.947,30.47,32.24,8.48
8/24/18,15:10:01,Yim Tin Tsai,Upper,0.945,30.44,32.26,8.46
8/24/18,15:20:01,Yim Tin Tsai,Upper,0.944,30.47,32.29,8.41
8/24/18,15:30:02,Yim Tin Tsai,Upper,0.942,30.49,32.21,8.17
8/24/18,15:40:01,Yim Tin Tsai,Upper,0.942,30.47,32.05,8.07
8/24/18,15:50:02,Yim Tin Tsai,Upper,0.941,30.52,31.94,8.25
8/24/18,16:00:01,Yim Tin Tsai,Upper,0.939,30.45,32.09,7.66
8/24/18,16:10:02,Yim Tin Tsai,Upper,0.94,30.43,32.15,7.43
8/24/18,16:20:01,Yim Tin Tsai,Upper,0.94,30.49,32.15,7.73
8/24/18,16:30:01,Yim Tin Tsai,Upper,0.942,30.5,32.13,7.75
8/24/18,16:40:01,Yim Tin Tsai,Upper,0.94,30.51,32.14,8.53
8/24/18,16:50:01,Yim Tin Tsai,Upper,0.937,30.48,32.19,8.69
8/24/18,17:00:02,Yim Tin Tsai,Upper,0.935,30.45,32.25,8.54
8/24/18,17:10:02,Yim Tin Tsai,Upper,0.936,30.46,32.34,8.28
8/24/18,17:20:01,Yim Tin Tsai,Upper,0.938,30.49,32.34,8.46
8/24/18,17:30:02,Yim Tin Tsai,Upper,0.935,30.51,32.25,8.42
8/24/18,17:40:01,Yim Tin Tsai,Upper,0.94,30.54,32.1,8.05
8/24/18,17:50:01,Yim Tin Tsai,Upper,0.942,30.54,31.99,8.1
8/24/18,18:00:02,Yim Tin Tsai,Upper,0.943,30.45,32.26,8.41
8/24/18,18:10:02,Yim Tin Tsai,Upper,0.943,30.41,32.33,8.47
8/24/18,18:20:01,Yim Tin Tsai,Upper,0.946,30.39,32.38,8.53
8/24/18,18:30:01,Yim Tin Tsai,Upper,0.945,30.48,32.34,8.75
8/24/18,18:40:01,Yim Tin Tsai,Upper,0.947,30.49,32.27,8.76
8/24/18,18:50:01,Yim Tin Tsai,Upper,0.948,30.58,32.14,9.15
8/24/18,19:00:02,Yim Tin Tsai,Upper,0.948,30.52,32.2,9
8/24/18,19:10:01,Yim Tin Tsai,Upper,0.949,30.48,32.23,8.9
8/24/18,19:20:02,Yim Tin Tsai,Upper,0.952,30.42,32.29,8.76
8/24/18,19:30:02,Yim Tin Tsai,Upper,0.951,30.5,32.26,8.58
8/24/18,19:40:02,Yim Tin Tsai,Upper,0.952,30.45,32.19,8.31
8/24/18,19:50:02,Yim Tin Tsai,Upper,0.951,30.51,32.22,8.17
8/24/18,20:00:01,Yim Tin Tsai,Upper,0.954,30.55,32.19,8.32
8/24/18,20:10:01,Yim Tin Tsai,Upper,0.955,30.57,32.13,8.41
8/24/18,20:20:01,Yim Tin Tsai,Upper,0.957,30.58,32.09,8.35
8/24/18,20:30:01,Yim Tin Tsai,Upper,0.959,30.63,32.08,8.58
8/24/18,20:40:01,Yim Tin Tsai,Upper,0.96,30.64,32.07,8.61
8/24/18,20:50:01,Yim Tin Tsai,Upper,0.962,30.63,32.05,8.57
8/24/18,21:00:01,Yim Tin Tsai,Upper,0.962,30.61,32.05,8.5
8/24/18,21:10:01,Yim Tin Tsai,Upper,0.968,30.64,32.03,8.35
8/24/18,21:20:01,Yim Tin Tsai,Upper,0.97,30.6,32.03,8.19
8/24/18,21:30:02,Yim Tin Tsai,Upper,0.968,30.66,31.93,8.49
8/24/18,21:40:02,Yim Tin Tsai,Upper,0.969,30.72,31.83,8.41
8/24/18,21:50:01,Yim Tin Tsai,Upper,0.967,30.75,31.69,8.54
8/24/18,22:00:01,Yim Tin Tsai,Upper,0.966,30.73,31.62,8.73
8/24/18,22:10:01,Yim Tin Tsai,Upper,0.966,30.72,31.61,8.73
8/24/18,22:20:01,Yim Tin Tsai,Upper,0.967,30.63,31.64,8.73
8/24/18,22:30:02,Yim Tin Tsai,Upper,0.965,30.63,31.7,8.69
8/24/18,22:40:02,Yim Tin Tsai,Upper,0.965,30.59,31.76,8.89
8/24/18,22:50:02,Yim Tin Tsai,Upper,0.965,30.6,31.79,9.25
8/24/18,23:00:01,Yim Tin Tsai,Upper,0.966,30.52,31.79,8.62
8/24/18,23:10:01,Yim Tin Tsai,Upper,0.964,30.64,31.67,8.24
8/24/18,23:20:01,Yim Tin Tsai,Upper,0.964,30.59,31.71,8.11
8/24/18,23:30:01,Yim Tin Tsai,Upper,0.964,30.55,31.72,7.73
8/24/18,23:40:01,Yim Tin Tsai,Upper,0.964,30.7,31.67,8.69
8/24/18,23:50:02,Yim Tin Tsai,Upper,0.966,30.61,31.66,8.2
8/25/18,0:00:02,Yim Tin Tsai,Upper,0.966,30.54,31.68,8.05
8/25/18,0:10:02,Yim Tin Tsai,Upper,0.961,30.47,31.69,8.1
8/25/18,0:20:01,Yim Tin Tsai,Upper,0.956,30.55,31.72,8.31
8/25/18,0:30:01,Yim Tin Tsai,Upper,0.955,30.59,31.73,8.25
8/25/18,0:40:01,Yim Tin Tsai,Upper,0.953,30.65,31.67,8.85
8/25/18,0:50:01,Yim Tin Tsai,Upper,0.954,30.6,31.65,8.85
8/25/18,1:00:02,Yim Tin Tsai,Upper,0.953,30.6,31.65,8.91
8/25/18,1:10:02,Yim Tin Tsai,Upper,0.956,30.58,31.64,8.89
8/25/18,1:20:02,Yim Tin Tsai,Upper,0.954,30.57,31.65,9.04
8/25/18,1:30:01,Yim Tin Tsai,Upper,0.955,30.51,31.77,8.57
8/25/18,1:40:02,Yim Tin Tsai,Upper,0.953,30.54,31.89,8.86
8/25/18,1:50:01,Yim Tin Tsai,Upper,0.953,30.51,31.97,8.77
8/25/18,2:00:01,Yim Tin Tsai,Upper,0.951,30.47,31.86,8.66
8/25/18,2:10:02,Yim Tin Tsai,Upper,0.95,30.47,31.82,8.69
8/25/18,2:20:01,Yim Tin Tsai,Upper,0.95,30.49,31.82,8.63
8/25/18,2:30:01,Yim Tin Tsai,Upper,0.948,30.49,31.82,8.55
8/25/18,2:40:01,Yim Tin Tsai,Upper,0.947,30.49,31.74,7.8
8/25/18,2:50:01,Yim Tin Tsai,Upper,0.947,30.49,31.65,8.41
8/25/18,3:00:02,Yim Tin Tsai,Upper,0.946,30.49,31.71,7.68
8/25/18,3:10:02,Yim Tin Tsai,Upper,0.946,30.49,31.77,8.5
8/25/18,3:20:01,Yim Tin Tsai,Upper,0.946,30.47,31.64,8.29
8/25/18,3:30:01,Yim Tin Tsai,Upper,0.946,30.49,31.62,8.41
8/25/18,3:40:01,Yim Tin Tsai,Upper,0.946,30.44,31.69,8.07
8/25/18,3:50:02,Yim Tin Tsai,Upper,0.945,30.41,31.72,7.89
8/25/18,4:00:01,Yim Tin Tsai,Upper,0.946,30.39,31.74,7.26
8/25/18,4:10:01,Yim Tin Tsai,Upper,0.945,30.3,31.61,7.93
8/25/18,4:20:02,Yim Tin Tsai,Upper,0.945,30.36,31.48,7.94
8/25/18,4:30:02,Yim Tin Tsai,Upper,0.943,30.34,31.77,7.59
8/25/18,4:40:02,Yim Tin Tsai,Upper,0.945,30.29,32.14,7.24
8/25/18,4:50:01,Yim Tin Tsai,Upper,0.946,30.31,32.16,7.52
8/25/18,5:00:01,Yim Tin Tsai,Upper,0.947,30.27,32.03,7.59
8/25/18,5:10:02,Yim Tin Tsai,Upper,0.947,30.25,31.84,7.77
8/25/18,5:20:01,Yim Tin Tsai,Upper,0.948,30.3,31.72,7.44
8/25/18,5:30:02,Yim Tin Tsai,Upper,0.948,30.38,31.82,7.56
8/25/18,5:40:02,Yim Tin Tsai,Upper,0.948,30.29,32.05,6.69
8/25/18,5:50:01,Yim Tin Tsai,Upper,0.95,30.17,32.08,5.68
8/25/18,6:00:02,Yim Tin Tsai,Upper,0.949,30.17,32.03,5.52
8/25/18,6:10:02,Yim Tin Tsai,Upper,0.95,30.19,31.92,6.8
8/25/18,6:20:01,Yim Tin Tsai,Upper,0.952,30.13,31.85,6.98
8/25/18,6:30:01,Yim Tin Tsai,Upper,0.952,30.17,31.88,6.57
8/25/18,6:40:01,Yim Tin Tsai,Upper,0.953,30.1,32.08,6.66
8/25/18,6:50:01,Yim Tin Tsai,Upper,0.958,30.15,32.12,6.51
8/25/18,7:00:01,Yim Tin Tsai,Upper,0.959,30.2,32.27,5.8
8/25/18,7:10:02,Yim Tin Tsai,Upper,0.96,30.21,32.6,5.38
8/25/18,7:20:01,Yim Tin Tsai,Upper,0.959,30.13,32.65,5.12
8/25/18,7:30:02,Yim Tin Tsai,Upper,0.957,30.09,32.74,5.08
8/25/18,7:40:02,Yim Tin Tsai,Upper,0.961,30.06,32.65,5.09
8/25/18,7:50:01,Yim Tin Tsai,Upper,0.961,30.05,32.63,5.24
8/25/18,8:00:02,Yim Tin Tsai,Upper,0.965,29.88,32.75,4.79
8/25/18,8:10:01,Yim Tin Tsai,Upper,0.959,29.85,32.83,4.53
8/25/18,8:20:02,Yim Tin Tsai,Upper,0.96,29.87,32.8,4.88
8/25/18,8:30:02,Yim Tin Tsai,Upper,0.96,29.61,33.02,4.04
8/25/18,8:40:02,Yim Tin Tsai,Upper,0.966,29.58,33.18,3.87
8/25/18,8:50:01,Yim Tin Tsai,Upper,0.963,29.66,33.23,4.1
8/25/18,9:00:01,Yim Tin Tsai,Upper,0.961,29.72,33.23,4.31
8/25/18,9:10:02,Yim Tin Tsai,Upper,0.964,29.74,33.26,4.5
8/25/18,9:20:02,Yim Tin Tsai,Upper,0.962,29.64,33.33,3.84
8/25/18,9:30:01,Yim Tin Tsai,Upper,0.959,29.78,33.1,4.59
8/25/18,9:40:01,Yim Tin Tsai,Upper,0.956,29.79,33.11,4.68
8/25/18,9:50:01,Yim Tin Tsai,Upper,0.96,29.59,33.28,3.94
8/25/18,10:00:02,Yim Tin Tsai,Upper,0.965,29.71,33.21,4.39
8/25/18,10:10:01,Yim Tin Tsai,Upper,0.962,29.48,33.32,3.87
8/25/18,10:20:01,Yim Tin Tsai,Upper,0.961,29.59,33.35,4.27
8/25/18,10:30:01,Yim Tin Tsai,Upper,0.962,29.5,33.39,4.39
8/25/18,10:40:02,Yim Tin Tsai,Upper,0.968,29.64,33.36,4.79
8/25/18,10:50:01,Yim Tin Tsai,Upper,0.972,29.62,33.37,5.03
8/25/18,11:00:01,Yim Tin Tsai,Upper,0.967,29.55,33.42,4.69
8/25/18,11:10:02,Yim Tin Tsai,Upper,0.958,29.53,33.45,4.61
8/25/18,11:20:02,Yim Tin Tsai,Upper,0.961,29.37,33.51,4.5
8/25/18,11:30:02,Yim Tin Tsai,Upper,0.949,29.35,33.53,4.35
8/25/18,11:40:01,Yim Tin Tsai,Upper,0.951,29.54,33.53,4.74
8/25/18,11:50:02,Yim Tin Tsai,Upper,0.948,29.37,33.58,4.74
8/25/18,12:00:02,Yim Tin Tsai,Upper,0.951,29.66,33.39,4.8
8/25/18,12:10:02,Yim Tin Tsai,Upper,0.945,29.77,33.31,5.06
8/25/18,12:20:01,Yim Tin Tsai,Upper,0.947,29.54,33.44,5.14
8/25/18,12:30:01,Yim Tin Tsai,Upper,0.953,29.65,33.44,5.33
8/25/18,12:40:01,Yim Tin Tsai,Upper,0.943,29.75,33.42,5.35
8/25/18,12:50:01,Yim Tin Tsai,Upper,0.928,29.62,33.47,5.56
8/25/18,13:00:02,Yim Tin Tsai,Upper,0.941,29.71,33.49,5.92
8/25/18,13:10:01,Yim Tin Tsai,Upper,0.942,29.83,33.47,6.16
8/25/18,13:20:02,Yim Tin Tsai,Upper,0.944,29.73,33.45,5.69
8/25/18,13:30:01,Yim Tin Tsai,Upper,0.942,29.94,33.39,6.11
8/25/18,13:40:02,Yim Tin Tsai,Upper,0.944,29.92,33.39,6.68
8/25/18,13:50:02,Yim Tin Tsai,Upper,0.947,30,33.39,6.68
8/25/18,14:00:02,Yim Tin Tsai,Upper,0.943,29.92,33.42,6.62
8/25/18,14:10:01,Yim Tin Tsai,Upper,0.936,30.1,33.4,7.2
8/25/18,14:20:01,Yim Tin Tsai,Upper,0.937,30.01,33.48,6.69
8/25/18,14:30:02,Yim Tin Tsai,Upper,0.935,29.93,33.47,6.11
8/25/18,14:40:02,Yim Tin Tsai,Upper,0.931,30.14,33.4,6.5
8/25/18,14:50:01,Yim Tin Tsai,Upper,0.935,29.82,33.55,6.36
8/25/18,15:00:01,Yim Tin Tsai,Upper,0.938,29.85,33.55,6.78
8/25/18,15:10:02,Yim Tin Tsai,Upper,0.928,29.63,33.6,6.97
8/25/18,15:20:01,Yim Tin Tsai,Upper,0.93,29.77,33.59,6.94
8/25/18,15:30:01,Yim Tin Tsai,Upper,0.93,29.7,33.62,6.99
8/25/18,15:40:01,Yim Tin Tsai,Upper,0.933,29.66,33.65,7.13
8/25/18,15:50:01,Yim Tin Tsai,Upper,0.936,29.87,33.56,7.06
8/25/18,16:00:02,Yim Tin Tsai,Upper,0.93,30.1,33.49,7.14
8/25/18,16:10:02,Yim Tin Tsai,Upper,0.935,29.92,33.55,7.55
8/25/18,16:20:02,Yim Tin Tsai,Upper,0.933,30.05,33.51,7.46
8/25/18,16:30:01,Yim Tin Tsai,Upper,0.932,30.08,33.46,7.16
8/25/18,16:40:01,Yim Tin Tsai,Upper,0.94,29.96,33.54,7.65
8/25/18,16:50:01,Yim Tin Tsai,Upper,0.94,29.95,33.54,7.89
8/25/18,17:00:01,Yim Tin Tsai,Upper,0.939,30.22,33.39,7.36
8/25/18,17:10:01,Yim Tin Tsai,Upper,0.944,29.47,33.68,6.9
8/25/18,17:20:02,Yim Tin Tsai,Upper,0.943,29.73,33.61,7.24
8/25/18,17:30:02,Yim Tin Tsai,Upper,0.954,29.76,33.61,7.36
8/25/18,17:40:01,Yim Tin Tsai,Upper,0.953,29.77,33.59,7.69
8/25/18,17:50:01,Yim Tin Tsai,Upper,0.943,29.82,33.56,7.89
8/25/18,18:00:02,Yim Tin Tsai,Upper,0.941,29.81,33.57,8.02
8/25/18,18:10:01,Yim Tin Tsai,Upper,0.946,29.82,33.57,7.95
8/25/18,18:20:01,Yim Tin Tsai,Upper,0.943,29.83,33.56,8.09
8/25/18,18:30:01,Yim Tin Tsai,Upper,0.94,29.88,33.54,8.03
