DateTime,Depth(m),Temperature (℃),Salinity(ppt),Dissolved oxygen (mg/L)
2018-06-11 1:40:01,3.913,26.97,31.37,6.66
2018-06-11 1:50:01,3.923,26.97,27.55,6.81
2018-06-11 2:00:02,3.914,27,30.14,6.8
2018-06-11 2:10:02,3.912,26.99,30.73,6.63
2018-06-11 2:20:02,3.91,26.99,31.23,6.4
2018-06-11 2:30:01,3.911,26.97,31.07,6.43
2018-06-11 2:40:01,3.91,26.84,31.43,6.17
2018-06-11 2:50:02,3.909,26.87,31.62,6.17
2018-06-11 3:00:01,3.914,26.85,30.06,6.09
2018-06-11 3:10:02,3.91,26.83,31.63,5.97
2018-06-11 3:20:02,3.912,26.82,31.32,5.83
2018-06-11 3:30:02,3.912,26.79,30.87,5.84
2018-06-11 3:40:02,3.909,26.78,31.47,5.69
2018-06-11 3:50:02,3.91,26.78,31.6,5.44
2018-06-11 4:00:01,3.909,26.79,31.76,5.57
2018-06-11 4:10:01,3.909,26.79,31.99,5.47
2018-06-11 4:20:01,3.91,26.79,31.83,5.5
2018-06-11 4:30:01,3.915,26.77,30.45,5.41
2018-06-11 4:40:02,3.913,26.77,31.81,5.45
2018-06-11 4:50:02,3.912,26.79,31.9,5.62
2018-06-11 5:00:01,3.915,26.79,31.25,5.46
2018-06-11 5:10:02,3.918,26.8,31.7,5.64
2018-06-11 5:20:01,3.917,26.79,31.73,5.49
2018-06-11 5:30:01,3.919,26.79,31.61,5.56
2018-06-11 5:40:01,3.924,26.78,29.38,5.71
2018-06-11 5:50:02,3.922,26.78,30.54,5.83
2018-06-11 6:00:01,3.925,26.73,30.72,5.98
2018-06-11 6:10:01,3.923,26.72,32.07,5.96
2018-06-11 6:20:01,3.945,26.68,25.29,6.28
2018-06-11 6:30:02,3.93,26.66,29.53,6.12
2018-06-11 6:40:01,3.928,26.74,30.47,5.96
2018-06-11 6:50:02,3.931,26.69,29.98,6.08
2018-06-11 7:00:01,3.933,26.66,29.96,6.25
2018-06-11 7:10:02,3.93,26.71,29.89,6.1
2018-06-11 7:20:02,3.931,26.86,29.8,6.3
2018-06-11 7:30:01,3.933,26.78,29.86,6.3
2018-06-11 7:40:02,3.926,26.74,31.7,6.07
2018-06-11 7:50:01,3.926,26.69,32.05,6.1
2018-06-11 8:00:02,3.937,26.78,28.22,6.29
2018-06-11 8:10:01,3.931,26.76,29.86,6.35
2018-06-11 8:20:02,3.932,26.74,30.04,6.4
2018-06-11 8:30:02,3.935,26.76,29.95,6.25
2018-06-11 8:40:02,3.936,26.81,29.61,6.39
2018-06-11 8:50:02,3.933,26.86,31.43,6.4
2018-06-11 9:00:01,3.939,26.89,29.76,6.38
2018-06-11 9:20:02,3.934,26.92,31.73,6.44
2018-06-11 9:30:01,3.932,26.92,31.66,6.53
2018-06-11 9:40:02,3.93,26.91,31.26,6.62
2018-06-11 9:50:01,3.929,26.86,31.76,6.54
2018-06-11 10:00:01,3.932,26.92,31.45,6.7
2018-06-11 10:10:02,3.93,26.94,31.63,6.59
2018-06-11 10:20:02,3.931,27.1,31.62,6.26
2018-06-11 10:30:02,3.929,27.12,31.65,6.42
2018-06-11 10:40:01,3.932,27.04,30.95,6.76
2018-06-11 10:50:02,3.933,27.06,31.28,6.98
2018-06-11 11:00:01,3.934,27.03,30.43,7.06
2018-06-11 11:10:01,3.929,26.99,30.67,6.94
2018-06-11 11:20:02,3.928,27,30.54,6.7
2018-06-11 11:30:02,3.92,27.02,30.58,7.25
2018-06-11 11:40:01,3.92,26.96,30.76,7.18
2018-06-11 11:50:01,3.94,26.96,29.7,6.88
2018-06-11 12:00:02,3.934,26.97,30.86,6.93
2018-06-11 12:10:01,3.962,26.96,31.39,6.89
2018-06-11 12:20:01,3.967,26.96,30.98,6.83
2018-06-11 12:30:02,3.956,27.34,31.43,6.43
2018-06-11 12:40:02,3.955,27.46,29.22,6.6
2018-06-11 12:50:01,3.96,27.27,28.27,6.79
2018-06-11 13:00:02,3.958,27.11,28.19,6.83
2018-06-11 13:10:02,3.956,27.35,28.29,7.23
2018-06-11 13:20:01,3.949,27.13,28.63,7
2018-06-11 13:30:01,3.949,27.2,29.14,6.77
2018-06-11 13:40:02,3.938,27.28,29.56,6.73
2018-06-11 13:50:01,3.943,27.47,29.83,6.65
2018-06-11 14:00:02,3.933,27.41,29.84,7.28
2018-06-11 14:10:02,3.929,27.35,29.78,7.88
2018-06-11 14:20:02,3.925,27.34,29.73,7.92
2018-06-11 14:30:02,3.927,27.34,29.88,7.99
2018-06-11 14:40:01,3.926,27.36,29.89,7.18
2018-06-11 14:50:02,3.917,27.41,30.37,6.89
2018-06-11 15:00:01,3.916,27.39,30.28,7.1
2018-06-11 15:10:01,3.917,27.37,30.18,7.55
2018-06-11 15:20:01,3.92,27.33,29.81,8.32
2018-06-11 15:30:01,3.914,27.36,29.15,8.12
2018-06-11 15:40:02,3.916,27.34,28.32,8.7
2018-06-11 15:50:01,3.92,27.36,27.98,8.44
2018-06-11 16:00:01,3.921,27.36,27.85,8.28
2018-06-11 16:10:02,3.912,27.41,28.47,7.3
2018-06-11 16:20:02,3.916,27.39,28.79,7.01
2018-06-11 16:30:02,3.92,27.35,28.55,8.37
2018-06-11 16:40:01,3.926,27.4,27.58,7.72
2018-06-11 16:50:01,3.916,27.36,28.73,8.14
2018-06-11 17:00:02,3.92,27.36,28.78,7.93
2018-06-11 17:10:01,3.922,27.35,27.58,8.41
2018-06-11 17:20:01,3.924,27.38,28.04,8.95
2018-06-11 17:30:01,3.917,27.38,28.68,8.97
2018-06-11 17:40:02,3.914,27.44,28.17,9.4
2018-06-11 17:50:01,3.92,27.39,28.05,8.43
2018-06-11 18:00:01,3.922,27.44,27.86,9.53
2018-06-11 18:10:02,3.921,27.5,28.15,9.67
2018-06-11 18:20:02,3.93,27.5,26.59,9.51
2018-06-11 18:40:01,3.928,27.5,30.38,9.18
2018-06-11 18:50:01,3.931,27.58,30.29,9.65
2018-06-11 19:00:01,3.933,27.44,30.47,9.14
2018-06-11 19:10:02,3.939,27.71,29.79,10.01
2018-06-11 19:20:01,3.937,27.61,30.16,9.61
2018-06-11 19:30:01,3.939,27.65,29.96,9.9
2018-06-11 19:40:01,3.945,27.57,29.93,9.61
2018-06-11 19:50:01,3.942,27.48,30.3,9.44
2018-06-11 20:00:02,3.949,27.48,30.35,9.4
2018-06-11 20:10:02,3.946,27.35,30.7,8.67
2018-06-11 20:30:02,3.949,27.4,30.52,8.86
2018-06-11 20:40:01,3.954,27.35,29.28,8.72
2018-06-11 20:50:01,3.958,27.36,27.93,8.71
2018-06-11 21:00:01,3.959,27.3,28.1,8.34
2018-06-11 21:10:01,3.957,27.12,28.71,7.67
2018-06-11 21:20:01,3.958,27.09,28.84,6.91
2018-06-11 21:30:02,3.96,27.14,28.72,7.43
2018-06-11 21:40:01,3.963,27.12,28.85,7.58
2018-06-11 21:50:01,3.966,27.17,29.11,7.78
2018-06-11 22:00:01,3.965,27.2,29.15,7.9
2018-06-11 22:10:01,3.966,27.13,29.27,6.77
2018-06-11 22:20:02,3.967,27.18,29.17,6.81
2018-06-11 22:30:01,3.966,27.14,28.72,6.71
2018-06-11 22:40:01,3.965,27.2,29.21,7.32
2018-06-11 22:50:01,3.965,27.16,29.02,6.79
2018-06-11 23:00:01,3.961,27.16,29.35,6.86
2018-06-11 23:10:01,3.961,27.19,28.98,6.79
2018-06-11 23:20:01,3.959,27.17,29.2,6.64
2018-06-11 23:30:01,3.96,27.18,29.02,6.71
2018-06-11 23:40:02,3.96,27.12,29.06,6.48
2018-06-11 23:50:01,3.957,27.14,29.2,6.65
2018-06-12 0:00:02,3.965,27.15,27.55,6.84
2018-06-12 0:10:02,3.969,27.39,27.3,8.03
2018-06-12 0:20:01,3.966,27.1,27.77,6.9
2018-06-12 0:30:01,3.975,27.08,25.54,6.87
2018-06-12 0:40:01,3.959,27.06,27.59,6.77
2018-06-12 0:50:02,3.957,27.07,27.86,6.55
2018-06-12 1:00:01,3.953,27.07,27.68,6.71
2018-06-12 1:10:02,3.953,27.04,28.13,6.41
2018-06-12 1:20:01,3.95,27.04,28.02,6.38
2018-06-12 1:30:01,3.952,27.04,28.04,6.34
2018-06-12 1:40:02,3.954,27.03,27.89,6.59
2018-06-12 1:50:02,3.953,26.95,27.07,6.88
2018-06-12 2:00:01,3.97,26.93,21.37,7.44
2018-06-12 2:10:02,3.964,26.93,23.35,7.5
2018-06-12 2:20:01,3.95,26.9,27.86,7.3
2018-06-12 2:30:01,3.953,26.91,27.47,7.16
2018-06-12 2:40:02,3.955,26.89,26.25,7.2
2018-06-12 2:50:02,3.951,26.91,27.97,7.18
2018-06-12 3:00:01,3.966,26.94,23.1,7.34
2018-06-12 3:10:01,3.955,26.94,26.39,7.31
2018-06-12 3:20:01,3.949,26.96,28.07,7.19
2018-06-12 3:30:02,3.951,27.01,27.49,7.25
2018-06-12 3:40:01,3.949,27.01,28.16,7.17
2018-06-12 4:00:01,3.951,27.06,28.16,6.91
2018-06-12 4:40:02,3.952,27.14,26.97,7.11
2018-06-12 4:50:02,3.952,27.15,27.4,6.98
2018-06-12 5:00:02,3.955,27.1,27.2,7.1
2018-06-12 5:10:01,3.956,27.12,26.17,6.94
2018-06-12 5:20:02,3.957,27.1,25.95,7.12
2018-06-12 5:40:01,3.956,27.06,27.98,7.17
2018-06-12 5:50:01,3.956,27.06,27.45,7.18
2018-06-12 6:00:02,3.957,27.01,27.31,7.3
2018-06-12 6:10:02,3.968,27.01,23.73,7.26
2018-06-12 6:20:01,3.961,26.99,26.91,7.02
2018-06-12 6:40:01,3.963,26.98,26.67,6.79
2018-06-12 7:00:01,3.961,27.03,27.34,7.02
2018-06-12 7:10:01,3.969,27.04,24.52,7.16
2018-06-12 7:20:01,3.97,27,23.58,7.08
2018-06-12 7:30:01,3.965,26.98,26.12,6.87
2018-06-12 7:40:01,3.963,26.98,26.54,6.84
2018-06-12 8:00:01,3.986,26.96,20.36,7.19
2018-06-12 8:10:02,3.991,26.86,18.47,7.34
2018-06-12 8:20:01,3.967,26.85,27.2,6.91
2018-06-12 8:30:02,3.985,26.85,18.31,7.38
2018-06-12 8:40:01,3.951,26.9,26.82,7.18
2018-06-12 8:50:02,3.952,26.87,26.91,7.05
2018-06-12 9:00:01,3.973,26.88,20.72,7.2
2018-06-12 9:10:01,3.978,26.88,19.84,7.05
2018-06-12 9:20:02,3.952,26.88,27.12,7.04
2018-06-12 9:30:01,3.956,26.88,26.95,6.96
2018-06-12 9:40:01,3.959,26.87,27.03,6.97
2018-06-12 9:50:02,3.955,26.89,27.1,7.05
2018-06-12 10:00:01,3.959,26.89,26.08,6.96
2018-06-12 10:10:02,3.961,26.87,27.69,6.86
2018-06-12 10:20:02,3.968,26.87,25.22,6.98
2018-06-12 10:30:01,3.943,26.89,26.71,6.82
2018-06-12 10:40:02,3.961,26.87,26.89,6.79
2018-06-12 10:50:01,3.965,26.95,27.33,7.01
2018-06-12 11:00:01,3.97,26.87,26.34,6.97
2018-06-12 11:20:02,3.963,26.92,26.8,6.96
2018-06-12 11:30:01,3.953,26.88,27.45,6.88
2018-06-12 11:40:01,3.945,26.85,27.26,6.71
2018-06-12 11:50:01,3.951,26.88,25.23,6.99
2018-06-12 12:00:01,3.945,26.91,26.26,6.95
2018-06-12 12:10:02,3.948,26.96,26.47,6.91
2018-06-12 12:30:01,3.943,26.92,26.62,6.81
2018-06-12 12:40:01,3.94,26.96,26.57,6.92
2018-06-12 12:50:02,3.939,26.89,27.21,6.85
2018-06-12 13:00:01,3.943,26.91,27.11,6.85
2018-06-12 13:10:02,3.954,26.92,25.08,7
2018-06-12 13:20:01,3.951,26.91,27.61,6.87
2018-06-12 13:30:02,3.946,26.95,27.13,6.9
2018-06-12 13:40:01,3.938,27,27.09,7.01
2018-06-12 13:50:02,3.927,26.95,27.36,6.89
2018-06-12 14:00:01,3.93,27.01,27.58,7.02
2018-06-12 14:10:01,3.935,27.01,27.82,6.87
2018-06-12 14:20:02,3.938,26.94,28.2,6.69
2018-06-12 14:30:02,3.933,27.01,27.6,6.92
2018-06-12 14:40:02,3.922,27.09,28.27,7.2
2018-06-12 15:00:01,3.91,26.97,29.99,6.56
2018-06-12 15:10:01,3.906,26.96,30.74,6.58
2018-06-12 15:20:01,3.903,27.05,31.36,6.79
2018-06-12 15:30:01,3.897,27.06,31.32,6.9
2018-06-12 15:40:02,3.901,27.06,31.31,6.84
2018-06-12 15:50:02,3.91,27.04,30.65,6.83
2018-06-12 16:00:01,3.912,27.07,30.87,6.84
2018-06-12 16:10:02,3.913,27.09,31.24,6.82
2018-06-12 16:20:02,3.916,27.1,31.24,6.78
2018-06-12 16:30:01,3.912,27.09,30.78,7.05
2018-06-12 16:40:01,3.91,27.12,29.81,6.89
2018-06-12 16:50:01,3.909,27.16,30.39,7.05
2018-06-12 17:00:02,3.912,27.25,30.59,7.24
2018-06-12 17:10:02,3.918,27.33,30.55,7.27
2018-06-12 17:20:02,3.917,27.25,30.55,7.23
2018-06-12 17:30:02,3.914,27.49,30.15,7.65
2018-06-12 17:40:01,3.908,27.44,30.57,7.5
2018-06-12 17:50:02,3.915,27.46,29.77,7.52
2018-06-12 18:00:01,3.908,27.3,30.77,7.18
2018-06-12 18:10:01,3.925,27.54,27.37,7.71
2018-06-12 18:20:02,3.919,27.31,29.68,7.2
2018-06-12 18:30:02,3.926,27.67,27.69,8.01
2018-06-12 18:40:01,3.917,27.49,29.2,7.42
2018-06-12 18:50:01,3.913,27.48,29.27,7.27
2018-06-12 19:00:01,3.919,27.52,29.22,7.37
2018-06-12 19:10:02,3.925,27.42,29.55,7.24
2018-06-12 19:20:01,3.932,27.54,29.38,7.42
2018-06-12 19:30:02,3.927,27.48,29.62,7.06
2018-06-12 19:40:02,3.922,27.47,29.68,7.2
2018-06-12 19:50:01,3.926,27.46,29.75,7.01
2018-06-12 20:00:01,3.932,27.57,29.48,7.65
2018-06-12 20:10:02,3.936,27.36,29.21,7.1
2018-06-12 20:20:01,3.935,27.4,29.09,7.19
2018-06-12 20:30:02,3.933,27.38,30.18,7.12
2018-06-12 20:40:02,3.935,27.39,29.28,7.08
2018-06-12 20:50:01,3.926,27.28,29.74,6.85
2018-06-12 21:00:01,3.923,27.33,29.34,6.94
2018-06-12 21:10:02,3.924,27.26,29.76,6.72
2018-06-12 21:20:01,3.926,27.21,29.97,6.8
2018-06-12 21:30:01,3.93,27.21,30.16,6.92
2018-06-12 21:40:01,3.932,27.16,30.21,6.84
2018-06-12 21:50:02,3.929,27.2,29.87,6.98
2018-06-12 22:00:01,3.925,27.14,30.05,6.85
2018-06-12 22:10:01,3.927,27.11,30.28,6.78
2018-06-12 22:20:01,3.93,27.08,30.21,6.62
2018-06-12 22:30:01,3.932,27.24,29.96,6.71
2018-06-12 22:40:02,3.933,27.1,30.26,6.75
2018-06-12 22:50:01,3.929,27.19,29.95,6.8
2018-06-12 23:00:02,3.925,27.16,29.99,6.77
2018-06-12 23:10:01,3.926,27.2,30.03,6.69
2018-06-12 23:20:02,3.931,27.22,29.55,6.76
2018-06-12 23:30:02,3.93,27.15,30.03,6.81
2018-06-12 23:40:01,3.922,27.11,30.14,6.61
2018-06-12 23:50:01,3.915,27.16,30.13,6.57
2018-06-13 0:00:02,3.918,27.18,29.58,6.69
2018-06-13 0:10:02,3.917,27.11,30.34,6.54
2018-06-13 0:20:01,3.923,27.17,29.47,6.85
2018-06-13 0:30:01,3.917,27.1,30,6.75
2018-06-13 0:40:02,3.91,27.15,29.38,6.62
2018-06-13 0:50:02,3.907,27.18,29.42,6.75
2018-06-13 1:00:01,3.907,27.02,30.17,6.44
2018-06-13 1:10:01,3.909,27,30.33,6.18
2018-06-13 1:20:01,3.909,26.97,30.29,6.01
2018-06-13 1:30:01,3.901,26.99,30.26,6
2018-06-13 1:40:01,3.896,27.01,30.27,6.07
2018-06-13 1:50:01,3.899,27.01,30.37,6.11
2018-06-13 2:00:01,3.91,26.96,30.55,5.66
2018-06-13 2:10:01,3.913,26.97,30.49,6.08
2018-06-13 2:20:01,3.904,26.95,30.63,5.96
2018-06-13 2:30:01,3.897,26.94,30.72,5.88
2018-06-13 2:40:01,3.898,26.95,30.59,5.9
2018-06-13 2:50:01,3.899,26.95,30.65,5.99
2018-06-13 3:00:01,3.902,26.94,30.59,5.87
2018-06-13 3:10:01,3.9,26.93,30.6,5.97
2018-06-13 3:20:02,3.892,26.95,30.69,5.61
2018-06-13 3:30:01,3.891,26.96,30.46,5.94
2018-06-13 3:40:02,3.895,26.95,30.55,5.92
2018-06-13 3:50:01,3.898,26.99,30.34,6.01
2018-06-13 4:00:01,3.901,27,30.26,6.06
2018-06-13 4:10:02,3.895,27.09,30.27,6.24
2018-06-13 4:20:01,3.892,27.11,30.19,6.36
2018-06-13 4:30:01,3.897,27.25,29.66,6.38
2018-06-13 4:40:02,3.899,27.31,29.19,6.61
2018-06-13 4:50:02,3.902,27.33,29.1,6.83
2018-06-13 5:00:02,3.897,27.34,29.06,6.9
2018-06-13 5:10:02,3.892,27.46,28.3,7.18
2018-06-13 5:20:02,3.894,27.5,27.96,7.49
2018-06-13 5:30:02,3.896,27.51,27.98,7.5
2018-06-13 5:40:01,3.898,27.51,28.02,7.3
2018-06-13 5:50:01,3.899,27.51,27.98,7.42
2018-06-13 6:00:02,3.892,27.49,28,7.25
2018-06-13 6:10:01,3.891,27.4,27.81,7.35
2018-06-13 6:20:01,3.897,27.27,27.43,7.27
2018-06-13 6:30:02,3.9,27.27,27.55,7.18
2018-06-13 6:40:02,3.903,27.19,27.34,7.08
2018-06-13 6:50:01,3.895,27.23,27.4,7.04
2018-06-13 7:00:01,3.892,27.25,27.61,6.96
2018-06-13 7:10:02,3.893,27.26,27.69,7.06
2018-06-13 7:20:01,3.894,27.25,28.34,7.04
2018-06-13 7:30:02,3.9,27.4,27.4,7.11
2018-06-13 7:40:02,3.897,27.47,27.21,7.25
2018-06-13 7:50:02,3.887,27.4,27.62,7.25
2018-06-13 8:00:01,3.889,27.43,27.71,7.18
2018-06-13 8:10:02,3.891,27.47,27.74,7.31
2018-06-13 8:20:01,3.901,27.4,27.35,7.19
2018-06-13 8:30:01,3.901,27.42,27.21,7.16
2018-06-13 8:40:01,3.892,27.42,27.79,7.36
2018-06-13 8:50:01,3.891,27.43,28.61,7.29
2018-06-13 9:00:01,3.901,27.45,26.16,7.3
2018-06-13 9:10:01,3.9,27.47,28.61,7.16
2018-06-13 9:20:01,3.903,27.45,27.17,7.26
2018-06-13 9:30:01,3.894,27.44,28.11,7.2
2018-06-13 9:40:01,3.89,27.43,27.71,7.18
2018-06-13 9:50:02,3.892,27.44,28.11,7.21
2018-06-13 10:00:01,3.893,27.44,28.65,7.29
2018-06-13 10:10:01,3.895,27.4,28.66,7.14
2018-06-13 10:20:01,3.892,27.39,28.64,7.22
2018-06-13 10:30:01,3.885,27.38,28.73,7.2
2018-06-13 10:40:01,3.888,27.39,28.78,7.3
2018-06-13 10:50:01,3.889,27.36,29,7.18
2018-06-13 11:00:02,3.893,27.36,28.81,7.3
2018-06-13 11:10:01,3.894,27.32,28.83,7.12
2018-06-13 11:20:01,3.887,27.3,28.88,7.05
2018-06-13 11:30:02,3.889,27.3,28.83,7.14
2018-06-13 11:40:02,3.884,27.29,28.96,7.11
2018-06-13 11:50:01,3.881,27.25,28.8,7.16
2018-06-13 12:00:02,3.883,27.24,28.83,7.12
2018-06-13 12:10:01,3.889,27.23,28.75,7.1
2018-06-13 12:20:01,3.88,27.19,28.76,7.17
2018-06-13 12:30:01,3.881,27.26,28.88,6.96
2018-06-13 12:40:02,3.883,27.27,28.86,6.94
2018-06-13 12:50:02,3.888,27.24,28.39,7.04
2018-06-13 13:00:02,3.889,27.23,27.74,7.06
2018-06-13 13:10:02,3.878,27.25,28.34,7.02
2018-06-13 13:20:02,3.881,27.23,27.86,7.11
2018-06-13 13:30:02,3.882,27.24,28.59,6.98
2018-06-13 13:40:01,3.882,27.31,28.78,6.87
2018-06-13 13:50:01,3.884,27.24,28.91,6.92
2018-06-13 14:00:01,3.879,27.26,28.69,6.9
2018-06-13 14:10:01,3.876,27.29,29.13,6.81
2018-06-13 14:20:02,3.878,27.31,28.82,6.58
2018-06-13 14:30:02,3.88,27.32,28.72,6.6
2018-06-13 14:40:01,3.881,27.32,29.32,6.36
2018-06-13 14:50:01,3.878,27.34,29.86,6.56
2018-06-13 15:00:01,3.87,27.33,29.63,6.38
2018-06-13 15:10:02,3.87,27.36,29.19,6.57
2018-06-13 15:20:01,3.873,27.32,29.27,6.52
2018-06-13 15:30:01,3.88,27.3,27.86,6.36
2018-06-13 15:40:01,3.869,27.28,31,6.16
2018-06-13 15:50:01,3.865,27.31,29.3,6.34
2018-06-13 16:00:02,3.873,27.29,27.57,6.37
2018-06-13 16:10:01,3.873,27.24,28.16,6.54
2018-06-13 16:20:01,3.877,27.25,28.22,6.61
2018-06-13 16:30:02,3.878,27.21,27.7,6.73
2018-06-13 16:40:01,3.87,27.15,27.41,6.95
2018-06-13 16:50:02,3.869,27.15,27.66,6.82
2018-06-13 17:00:01,3.872,27.15,27.72,7.01
2018-06-13 17:10:02,3.876,27.15,27.33,6.97
2018-06-13 17:20:01,3.884,27.24,26.36,7.13
2018-06-13 17:30:01,3.873,27.15,28.06,6.99
2018-06-13 17:40:02,3.87,27.22,27.57,7.02
2018-06-13 17:50:01,3.871,27.25,28.7,7.01
2018-06-13 18:00:01,3.88,27.17,26.7,7.38
2018-06-13 18:10:01,3.883,27.18,27.44,7.24
2018-06-13 18:20:01,3.887,27.14,25.78,7.36
2018-06-13 18:30:02,3.88,27.07,26.36,7.17
2018-06-13 18:40:01,3.875,27.13,27.48,7.21
2018-06-13 18:50:02,3.878,27.2,27.59,7.11
2018-06-13 19:00:02,3.87,27.2,32.32,6.98
2018-06-13 19:10:01,3.887,27.2,26.86,7.14
2018-06-13 19:20:02,3.881,27.17,27.16,7.24
2018-06-13 19:30:01,3.875,27.17,26.87,7.27
2018-06-13 19:40:02,3.88,27.08,26.32,7.2
2018-06-13 19:50:02,3.883,27.13,27.03,7.16
2018-06-13 20:00:02,3.89,27.12,26.38,7.17
2018-06-13 20:10:02,3.894,27.11,26.59,7.13
2018-06-13 20:20:01,3.888,27.12,26.59,6.97
2018-06-13 20:30:01,3.882,27.16,27.22,6.96
2018-06-13 20:40:02,3.888,27.21,27.29,6.93
2018-06-13 20:50:01,3.888,27.23,27.61,6.71
2018-06-13 21:00:02,3.892,27.26,27.94,6.28
2018-06-13 21:10:01,3.889,27.27,28.21,6.28
2018-06-13 21:20:01,3.879,27.26,29.52,6.15
2018-06-13 21:30:01,3.887,27.22,28.16,5.98
2018-06-13 21:40:01,3.891,27.23,28.12,6.09
2018-06-13 21:50:02,3.89,27.23,29.65,5.96
2018-06-13 22:00:01,3.895,27.13,28.66,6.33
2018-06-13 22:10:02,3.891,27.13,28.45,6.28
2018-06-13 22:20:01,3.887,27.13,28.61,6.48
2018-06-13 22:30:01,3.891,27.13,28.41,6.04
2018-06-13 22:40:02,3.895,27.12,28.94,5.5
2018-06-13 22:50:02,3.888,27.12,29,5.46
2018-06-13 23:00:02,3.887,27.06,29.26,5.89
2018-06-13 23:10:02,3.888,27.04,29.84,6.08
2018-06-13 23:20:02,3.895,27.08,28.81,6.31
2018-06-13 23:30:01,3.899,27.05,28.71,6.41
2018-06-13 23:40:02,3.892,27.06,28.45,6.38
2018-06-13 23:50:01,3.885,27.05,28.77,6.45
2018-06-14 0:00:02,3.885,27.07,29.69,6.33
2018-06-14 0:10:02,3.891,27.11,28.57,6.47
2018-06-14 0:20:01,3.881,27.07,28.9,6.37
2018-06-14 0:30:01,3.883,27.09,28.88,6.47
2018-06-14 0:40:01,3.887,27.11,28.94,6.29
2018-06-14 0:50:01,3.892,27.13,28.36,6.32
2018-06-14 1:00:01,3.894,27.16,28.78,6.22
2018-06-14 1:10:02,3.89,27.12,29.1,6.17
2018-06-14 1:20:01,3.877,27.14,29.85,6.1
2018-06-14 1:30:01,3.88,27.05,29.81,6.14
2018-06-14 1:40:02,3.881,27.01,29.57,5.89
2018-06-14 1:50:01,3.884,27,29.37,6.13
2018-06-14 2:00:01,3.885,27.14,29.07,6.01
2018-06-14 2:10:01,3.876,27.06,29.52,6.11
2018-06-14 2:20:02,3.875,27.05,29.61,6.09
2018-06-14 2:30:01,3.877,27.13,29.68,5.71
2018-06-14 2:40:02,3.876,27.16,30.49,5.44
2018-06-14 2:50:02,3.872,27.18,29.96,5.46
2018-06-14 3:00:02,3.874,27.16,30.02,5.52
2018-06-14 3:10:02,3.877,27.19,29.9,5.56
2018-06-14 3:20:01,3.875,27.1,30.1,5.64
2018-06-14 3:30:02,3.87,27.03,30.29,5.75
2018-06-14 3:40:01,3.873,27.07,29.86,5.75
2018-06-14 3:50:01,3.875,27.07,30.2,5.68
2018-06-14 4:00:02,3.87,27.03,30.04,5.45
2018-06-14 4:10:01,3.87,27,30.06,5.7
2018-06-14 4:20:02,3.874,27.03,29.84,5.72
2018-06-14 4:30:02,3.873,27.01,30.09,5.77
2018-06-14 4:40:02,3.871,27.03,29.8,6.03
2018-06-14 4:50:01,3.873,27.03,29.93,5.9
2018-06-14 5:00:01,3.874,27.03,29.95,5.74
2018-06-14 5:10:01,3.871,27.03,28.86,6.06
2018-06-14 5:20:02,3.874,26.99,29.63,5.74
2018-06-14 5:30:01,3.878,27.04,29.49,6.08
2018-06-14 5:40:01,3.881,27,29.98,5.93
2018-06-14 5:50:02,3.883,27.01,29.87,5.63
2018-06-14 6:00:01,3.878,27,29.81,5.6
2018-06-14 6:10:01,3.877,27.01,29.77,5.48
2018-06-14 6:20:01,3.88,27.01,29.63,5.77
2018-06-14 6:30:02,3.877,27.02,29.83,5.58
2018-06-14 6:40:02,3.881,27.02,29.56,5.43
2018-06-14 6:50:01,3.887,27,29.17,5.45
2018-06-14 7:00:01,3.892,27,29.4,5.31
2018-06-14 7:10:01,3.894,27,30.17,5.13
2018-06-14 7:20:02,3.888,27,30.4,5.08
2018-06-14 7:30:02,3.885,27,30.04,5.15
2018-06-14 7:40:01,3.886,27,30.08,5.22
2018-06-14 7:50:01,3.891,27,30.19,5.1
2018-06-14 8:00:01,3.896,27,30.11,5.09
2018-06-14 8:10:02,3.892,27.01,30.31,5.09
2018-06-14 8:20:02,3.888,27.01,30.15,5.01
2018-06-14 8:30:01,3.887,27,30.58,4.96
2018-06-14 8:40:01,3.895,27.01,29.71,5.08
2018-06-14 8:50:01,3.886,27.01,29.94,5.19
2018-06-14 9:00:01,3.891,27,30.19,4.87
2018-06-14 9:10:01,3.897,26.96,30.38,5.33
2018-06-14 9:20:01,3.895,26.97,30.61,5.59
2018-06-14 9:30:01,3.901,27,29.56,5.56
2018-06-14 9:40:02,3.896,26.99,29.27,5.74
2018-06-14 9:50:01,3.888,27.01,29.53,5.8
2018-06-14 10:00:01,3.897,27.02,29.56,5.7
2018-06-14 10:10:01,3.893,26.99,29.32,5.97
2018-06-14 10:20:02,3.89,26.98,29.25,6
2018-06-14 10:30:01,3.893,26.98,28.72,6.01
2018-06-14 10:40:02,3.889,26.97,31,6.03
2018-06-14 10:50:01,3.897,26.98,29.82,6.19
2018-06-14 11:00:02,3.901,26.97,29.31,6.11
2018-06-14 11:10:01,3.895,26.94,29.42,5.89
2018-06-14 11:20:02,3.883,26.93,29.4,6.1
2018-06-14 11:30:01,3.871,26.99,29.24,6.22
2018-06-14 11:40:01,3.869,26.9,30.13,6.01
2018-06-14 11:50:02,3.891,26.93,30,6.13
2018-06-14 12:00:01,3.91,26.92,30.77,5.64
2018-06-14 12:10:02,3.907,26.98,29.79,5.94
2018-06-14 12:20:02,3.893,26.91,30.22,5.93
