DateTime,Depth,Temperature,Salinity,DissolvedOxygen
2018/06/21 18:30:01,0.981,30.33,29.69,6.92
2018/06/21 18:40:02,0.986,30.29,29.73,7.13
2018/06/21 18:50:01,0.981,30.29,29.69,7.24
2018/06/21 19:00:01,0.988,30.28,29.73,7.01
2018/06/21 19:10:01,0.989,30.32,29.49,7.01
2018/06/21 19:20:02,0.992,30.29,29.72,6.63
2018/06/21 19:30:01,0.986,30.26,29.75,6.83
2018/06/21 19:40:02,0.983,30.25,29.58,6.59
2018/06/21 19:50:02,0.985,30.23,29.72,6.61
2018/06/21 20:00:01,0.989,30.2,29.74,6.94
2018/06/21 20:10:01,0.99,30.2,29.69,6.55
2018/06/21 20:20:02,0.987,30.16,29.67,7.13
2018/06/21 20:30:02,0.991,30.16,29.81,7.25
2018/06/21 20:40:02,0.99,30.17,30.03,6.65
2018/06/21 20:50:02,0.991,30.17,29.64,6.92
2018/06/21 21:00:01,0.984,30.17,29.45,6.94
2018/06/21 21:10:01,0.986,30.17,29.32,6.33
2018/06/21 21:20:02,0.993,30.11,29.66,7
2018/06/21 21:30:01,0.998,30.09,29.59,6.76
2018/06/21 21:40:01,0.994,30.11,29.55,7.04
2018/06/21 21:50:01,0.992,30.14,29.66,6.91
2018/06/21 22:00:02,0.995,30.06,29.85,6.76
2018/06/21 22:10:02,0.997,30.09,29.83,6.94
2018/06/21 22:20:02,0.999,30.01,29.83,6.36
2018/06/21 22:30:02,0.993,29.96,29.77,6.17
2018/06/21 22:40:02,0.995,30.1,29.77,7
2018/06/21 22:50:02,0.996,30.04,29.86,6.78
2018/06/21 23:00:01,0.998,30.03,30.1,6.73
2018/06/21 23:10:01,0.996,30,30.12,6.73
2018/06/21 23:20:01,0.992,29.92,30.16,6.68
2018/06/21 23:30:01,0.991,29.89,29.95,6.64
2018/06/21 23:40:02,0.993,29.91,30.29,6.64
2018/06/21 23:50:02,0.996,30.03,30.25,6.64
2018/06/22 0:00:01,0.987,30.04,30.29,6.49
2018/06/22 0:10:02,0.986,30.07,30.13,6.35
2018/06/22 0:20:02,0.989,30,30.23,6.63
2018/06/22 0:30:02,0.991,29.76,29.93,6.7
2018/06/22 0:40:02,0.989,29.69,30.31,6.32
2018/06/22 0:50:02,0.985,29.78,30.02,6.38
2018/06/22 1:00:02,0.986,29.77,30,6.33
2018/06/22 1:10:02,0.987,29.78,30.46,5.29
2018/06/22 1:20:01,0.989,29.95,30.25,5.1
2018/06/22 1:30:02,0.983,29.9,30.03,5.78
2018/06/22 1:40:02,0.983,29.93,29.99,6.2
2018/06/22 1:50:01,0.984,29.92,30.07,6.63
2018/06/22 2:00:02,0.987,29.86,30.12,6.66
2018/06/22 2:10:01,0.984,29.78,30.11,6.5
2018/06/22 2:20:02,0.981,29.61,30.02,6.49
2018/06/22 2:30:02,0.984,29.61,30.03,6.42
2018/06/22 2:40:01,0.985,29.61,29.98,6.43
2018/06/22 2:50:02,0.988,29.57,29.53,6.45
2018/06/22 3:00:01,0.982,29.59,29.52,6.48
2018/06/22 3:10:02,0.984,29.63,29.96,6.47
2018/06/22 3:20:01,0.986,29.63,29.91,6.41
2018/06/22 3:30:02,0.988,29.65,29.81,6.45
2018/06/22 3:40:02,0.984,29.63,29.7,6.42
2018/06/22 3:50:02,0.982,29.64,29.74,6.36
2018/06/22 4:00:01,0.985,29.61,29.78,6.16
2018/06/22 4:10:02,0.989,29.59,29.64,5.77
2018/06/22 4:20:01,0.989,29.6,29.84,5.79
2018/06/22 4:30:02,0.985,29.6,29.64,6.1
2018/06/22 4:40:01,0.988,29.61,29.62,5.84
2018/06/22 4:50:01,0.989,29.65,29.89,5.98
2018/06/22 5:00:02,0.994,29.66,29.97,5.82
2018/06/22 5:10:01,0.985,29.68,29.62,5.96
2018/06/22 5:20:01,0.988,29.71,29.62,6.44
2018/06/22 5:30:02,0.996,29.7,29.76,6.25
2018/06/22 5:40:01,0.999,29.69,29.76,6.33
2018/06/22 5:50:02,0.993,29.74,29.7,6.48
2018/06/22 6:00:02,0.999,29.74,29.67,6.45
2018/06/22 6:10:02,1.006,29.31,29.3,6.26
2018/06/22 6:20:02,1.009,29.28,29.16,6.37
2018/06/22 6:30:02,1.001,29.19,29.05,6.43
2018/06/22 6:40:01,1,29.18,29.03,6.33
2018/06/22 6:50:01,1.002,29.27,29.05,6.36
2018/06/22 7:00:01,1.007,29.16,29.09,6.48
2018/06/22 7:10:01,1.007,29.19,29.09,6.22
2018/06/22 7:20:01,1.001,29.16,29.13,6.29
2018/06/22 7:30:01,1.003,29.5,29.53,6.34
2018/06/22 7:40:01,1.007,29.33,29.18,6.21
2018/06/22 7:50:01,1.01,29.53,29.47,6.48
2018/06/22 8:00:01,1.003,29.35,29.4,6.07
2018/06/22 8:10:02,1.003,29.49,29.68,6.02
2018/06/22 8:20:01,1.008,29.61,29.49,5.98
2018/06/22 8:30:02,1.011,29.67,29.92,6.2
2018/06/22 8:40:01,1.008,29.67,29.94,6.33
2018/06/22 8:50:01,1.006,29.65,29.93,5.9
2018/06/22 9:00:02,1.012,29.66,30.03,5.71
2018/06/22 9:10:01,1.008,29.66,30.09,6.16
2018/06/22 9:20:01,1.005,29.66,30.08,6.4
2018/06/22 9:30:01,0.996,29.71,30.14,6.54
2018/06/22 9:40:01,1.005,29.69,30.04,6.42
2018/06/22 9:50:02,0.999,29.7,30.04,6.24
2018/06/22 10:00:02,0.995,29.72,29.99,6.35
2018/06/22 10:10:01,0.992,29.69,30.11,6.51
2018/06/22 10:20:02,0.994,29.7,30.09,6.36
2018/06/22 10:30:01,0.996,29.73,30.07,6.37
2018/06/22 10:40:01,1.004,29.7,30.01,6.55
2018/06/22 10:50:01,1.007,29.81,29.94,6.81
2018/06/22 11:00:02,0.978,29.63,29.98,6.45
2018/06/22 11:10:01,1.002,29.67,30.11,6.42
2018/06/22 11:20:01,1.007,29.82,30.07,6.82
2018/06/22 11:30:01,1.013,29.83,29.81,5.45
2018/06/22 11:40:01,1.008,29.8,29.72,6.2
2018/06/22 11:50:01,1.009,29.77,29.85,6.52
2018/06/22 12:00:02,1.011,29.74,29.88,6.53
2018/06/22 12:10:02,1.014,29.73,29.79,6.59
2018/06/22 12:20:01,1.012,29.72,29.82,6.55
2018/06/22 12:30:02,1.009,29.74,29.77,6.61
2018/06/22 12:40:01,1.009,29.74,29.74,6.65
2018/06/22 12:50:02,1.009,29.72,29.64,6.47
2018/06/22 13:00:01,1.01,29.63,29.44,6.17
2018/06/22 13:10:02,1.005,29.49,28.93,6.56
2018/06/22 13:20:02,1.01,29.47,28.69,6.68
2018/06/22 13:30:01,1.008,29.38,28.58,6.62
2018/06/22 13:40:01,1.007,29.4,28.54,6.71
2018/06/22 13:50:01,1.004,29.42,28.48,6.76
2018/06/22 14:00:02,1.003,29.44,28.55,6.74
2018/06/22 14:10:02,1.007,29.44,28.6,6.79
2018/06/22 14:20:02,1,29.43,28.64,6.78
2018/06/22 14:30:01,1.003,29.46,28.63,6.75
2018/06/22 14:40:01,0.999,29.65,29.17,6.26
2018/06/22 14:50:01,0.995,29.62,29.19,6.3
2018/06/22 15:00:02,0.997,29.72,29.43,6.23
2018/06/22 15:10:02,1.002,29.7,29.8,6.29
2018/06/22 15:20:02,1.002,29.64,29.79,5.95
2018/06/22 15:30:01,0.999,29.6,29.9,5.95
2018/06/22 15:40:01,0.998,29.59,29.92,5.92
2018/06/22 15:50:01,0.999,29.57,30.12,5.93
2018/06/22 16:00:02,1.006,29.57,30.05,5.87
2018/06/22 16:10:02,0.997,29.4,30.17,5.12
2018/06/22 16:20:02,0.996,29.46,29.86,5.35
2018/06/22 16:30:01,0.998,29.47,29.95,5.23
2018/06/22 16:40:01,1,29.42,29.86,5.1
2018/06/22 16:50:01,0.997,29.4,29.84,5.05
2018/06/22 17:00:01,0.991,29.34,29.77,4.94
2018/06/22 17:10:01,0.993,29.31,29.88,4.87
2018/06/22 17:20:02,0.996,29.28,29.92,4.52
2018/06/22 17:30:01,0.995,29.24,29.93,4.51
2018/06/22 17:40:02,0.99,29.24,29.94,4.59
2018/06/22 17:50:01,0.991,29.3,29.86,4.74
2018/06/22 18:00:01,0.997,29.28,29.72,4.62
2018/06/22 18:10:01,1,29.39,29.71,4.88
2018/06/22 18:20:01,0.997,29.4,29.73,5.02
2018/06/22 18:30:01,0.995,29.48,29.74,5.43
2018/06/22 18:40:02,0.999,29.49,29.65,5.44
2018/06/22 18:50:01,1.004,29.44,29.74,5.5
2018/06/22 19:00:01,1.006,29.44,30.02,5.41
2018/06/22 19:10:01,1.002,29.45,30.24,5.46
2018/06/22 19:20:01,1.003,29.38,30.16,5.18
2018/06/22 19:30:01,1.006,29.42,30.1,5.48
2018/06/22 19:40:01,1.008,29.38,30.02,5.49
2018/06/22 19:50:01,1.007,29.39,29.75,5.18
2018/06/22 20:00:01,1.001,29.35,30.1,5.28
2018/06/22 20:10:01,1.003,29.36,30.25,5.32
2018/06/22 20:20:01,1.006,29.34,29.75,5.34
2018/06/22 20:30:01,1.01,29.27,29.94,4.98
2018/06/22 20:40:01,1.005,29.36,29.88,5.03
2018/06/22 20:50:02,1.007,29.34,29.76,5.3
2018/06/22 21:00:01,1.01,29.31,29.71,5.17
2018/06/22 21:10:01,1.011,29.35,29.66,5.47
2018/06/22 21:20:02,1.007,29.31,29.82,4.9
2018/06/22 21:30:02,1.008,29.34,29.84,5.21
2018/06/22 21:40:02,1.011,29.35,29.64,5.36
2018/06/22 21:50:02,1.014,29.35,29.58,5.23
2018/06/22 22:00:01,1.014,29.19,29.34,5.2
2018/06/22 22:10:02,1.011,29.15,29.31,5.66
2018/06/22 22:20:01,1.013,29.13,29.23,5.7
2018/06/22 22:30:01,1.016,29.22,29.3,5.97
2018/06/22 22:40:01,1.018,29.25,29.49,6.05
2018/06/22 22:50:02,1.01,29.25,29.32,6.08
2018/06/22 23:00:01,1.011,29.24,29.48,5.89
2018/06/22 23:10:02,1.015,29.17,29.59,5.97
2018/06/22 23:20:01,1.017,29.17,29.63,6.03
2018/06/22 23:30:01,1.016,29.19,29.85,5.94
2018/06/22 23:40:02,1.011,29.2,29.9,5.91
2018/06/22 23:50:01,1.013,29.21,29.69,5.91
2018/06/23 0:00:01,1.013,29.23,29.57,5.83
2018/06/23 0:10:01,1.016,29.25,29.56,5.72
2018/06/23 0:20:02,1.007,29.23,29.45,5.66
2018/06/23 0:30:01,1.006,29.16,29.26,5.66
2018/06/23 0:40:01,1.008,28.92,28.98,5.85
2018/06/23 0:50:01,1.008,28.91,28.79,6.08
2018/06/23 1:00:01,1.001,28.96,28.87,5.73
2018/06/23 1:10:02,1.005,28.97,29.05,5.84
2018/06/23 1:20:01,1.006,28.9,28.87,5.67
2018/06/23 1:30:02,1.008,28.9,28.66,5.54
2018/06/23 1:40:02,1.004,28.99,28.72,5.59
2018/06/23 1:50:02,1.003,28.99,28.79,5.47
2018/06/23 2:00:02,1.004,28.94,28.84,4.92
2018/06/23 2:10:01,1.003,28.9,28.82,5.06
2018/06/23 2:20:02,1.002,28.9,29.21,5.22
2018/06/23 2:30:01,0.999,28.85,28.99,5.7
2018/06/23 2:40:02,1.002,28.92,28.83,5.65
2018/06/23 2:50:01,1.007,29.01,28.86,5.72
2018/06/23 3:00:01,1.006,29.04,28.95,5.47
2018/06/23 3:10:02,0.998,28.97,28.93,5.47
2018/06/23 3:20:01,1,28.87,28.85,5.55
2018/06/23 3:30:02,1,28.93,29.27,5.51
2018/06/23 3:40:01,1.002,28.93,29.24,5.59
2018/06/23 3:50:01,0.998,28.94,29.22,5.4
2018/06/23 4:00:02,0.998,28.91,29.3,5.77
2018/06/23 4:10:01,1,28.89,29.27,5.92
2018/06/23 4:20:01,1.003,28.9,28.88,5.8
2018/06/23 4:30:02,1,28.91,29.38,5.75
2018/06/23 4:40:01,0.998,28.92,29.4,5.73
2018/06/23 4:50:02,1.002,28.93,29.39,5.75
2018/06/23 5:00:01,1.003,28.95,29.4,5.78
2018/06/23 5:10:02,1.004,28.98,29.4,5.69
2018/06/23 5:20:02,0.998,29,29.05,5.84
2018/06/23 5:30:02,1.001,29.01,28.98,5.91
2018/06/23 5:40:02,1.002,29.01,29.05,5.82
2018/06/23 5:50:01,1.003,29.03,29.01,5.68
2018/06/23 6:00:02,0.997,29.08,29.06,5.92
2018/06/23 6:10:01,0.999,29.1,29.11,5.7
2018/06/23 6:20:02,1.003,29.13,29.14,5.65
2018/06/23 6:30:01,1.004,29.14,29.12,5.73
2018/06/23 6:40:01,1.004,29.11,29.12,5.75
2018/06/23 6:50:02,1.002,29.12,29.2,5.84
2018/06/23 7:00:01,1.006,29.12,29.1,5.62
2018/06/23 7:10:01,1.01,29.14,29.13,5.58
2018/06/23 7:20:01,1.012,29.18,29.13,5.66
2018/06/23 7:30:02,1.005,29.21,29.08,5.7
2018/06/23 7:40:01,1.007,29.17,28.99,5.57
2018/06/23 7:50:01,1.009,29.13,29.13,5.6
2018/06/23 8:00:01,1.011,29.07,29,5.58
2018/06/23 8:10:02,1.007,29.1,28.92,5.74
2018/06/23 8:20:02,1.008,29.08,28.84,5.7
2018/06/23 8:30:01,1.012,29.06,28.85,5.61
2018/06/23 8:40:02,1.013,29.04,28.93,5.66
2018/06/23 8:50:01,1.014,29.08,28.94,5.69
2018/06/23 9:00:01,1.009,29.05,28.97,5.59
2018/06/23 9:10:01,1.015,29,28.82,5.67
2018/06/23 9:20:01,1.017,29.09,28.91,5.71
2018/06/23 9:30:01,1.014,29.08,28.99,5.65
2018/06/23 9:40:02,1.01,29.03,28.98,5.76
2018/06/23 9:50:01,1.015,29.01,29.03,5.71
2018/06/23 10:00:02,1.016,29.1,29.38,5.92
2018/06/23 10:10:02,1.016,29.05,29.34,5.92
2018/06/23 10:20:01,1.016,28.91,29.12,6.16
2018/06/23 10:30:02,1.009,28.93,29.15,6.17
2018/06/23 10:40:02,1.009,28.86,28.74,6.27
2018/06/23 10:50:01,1.011,29.19,29.46,6.14
2018/06/23 11:10:01,1.018,28.97,29.14,6.36
2018/06/23 11:30:01,1.014,28.93,28.92,6.3
2018/06/23 11:50:01,1.02,28.82,28.32,6.05
2018/06/23 12:10:01,1.02,28.78,27.76,6.13
2018/06/23 12:30:01,1.015,28.27,23.96,6.5
2018/06/23 12:40:01,1.016,28.32,24.75,6.43
2018/06/23 12:50:02,1.022,28.25,23.83,6.47
2018/06/23 13:00:01,1.017,28.27,24.1,6.38
2018/06/23 13:10:01,1.02,28.41,24.81,6.02
2018/06/23 13:20:01,1.026,28.64,25.9,6.1
2018/06/23 13:30:01,1.028,28.57,25.57,5.96
2018/06/23 13:40:02,1.029,28.7,25.87,6.15
2018/06/23 13:50:01,1.019,29.1,28.71,5.84
2018/06/23 14:00:01,1.024,29.06,28.64,5.86
2018/06/23 14:10:02,1.03,29.05,28.84,6.05
2018/06/23 14:20:01,1.027,28.94,28.05,5.94
2018/06/23 14:30:01,1.024,28.94,28.36,5.6
2018/06/23 14:40:02,1.025,28.93,28.1,5.32
2018/06/23 14:50:01,1.026,28.98,28.54,5.33
2018/06/23 15:00:01,1.021,29.13,28.94,5.56
2018/06/23 15:10:01,1.021,29.08,28.61,5.46
2018/06/23 15:20:02,1.022,29.1,28.28,5.65
2018/06/23 15:30:01,1.021,29.16,29.04,5.52
2018/06/23 15:40:01,1.015,29.16,28.91,5.45
2018/06/23 15:50:01,1.016,29.22,29.48,5.11
2018/06/23 16:00:01,1.011,29.22,29.86,5.15
2018/06/23 16:10:01,1.012,29.26,29.72,5.38
2018/06/23 16:20:02,1.004,29.2,29.49,5.74
2018/06/23 16:30:01,1.005,29.17,29.46,5.8
2018/06/23 16:40:01,1.001,29.16,29.5,5.69
2018/06/23 16:50:02,1.006,29.16,29.41,5.65
2018/06/23 17:00:01,1.008,29.14,28.82,5.91
2018/06/23 17:10:01,1.004,29.09,28.65,5.89
2018/06/23 17:20:02,1.009,29.15,28.93,5.42
2018/06/23 17:30:01,1.011,29.12,28.96,5.98
2018/06/23 17:40:02,1.006,29.12,28.96,5.61
2018/06/23 17:50:01,1.007,29.12,29.04,5.84
2018/06/23 18:00:01,1.01,29.14,29.19,5.79
2018/06/23 18:10:02,1.014,29.12,29.04,5.6
2018/06/23 18:20:01,1.008,29.13,29.25,5.28
2018/06/23 18:30:02,1.008,29.12,29.28,5.51
2018/06/23 18:40:01,1.012,29.1,28.8,5.46
2018/06/23 18:50:02,1.014,29.09,28.51,5.54
2018/06/23 19:00:01,1.01,28.66,26.08,5.42
2018/06/24 23:20:02,1.052,29.24,25.35,9.43
2018/06/24 23:30:01,1.044,29.24,25.31,9.58
2018/06/24 23:40:01,1.051,29.23,25.28,9.45
2018/06/24 23:50:01,1.052,29.23,25.47,9.34
2018/06/25 0:00:01,1.056,29.22,25.66,9.14
2018/06/25 0:10:01,1.046,29.22,25.49,9.15
2018/06/25 0:20:02,1.044,29.22,25.37,9.27
2018/06/25 0:30:01,1.045,29.2,25.28,9.15
2018/06/25 12:20:01,1.041,28.92,23.94,9.34
2018/06/25 12:30:02,1.033,28.96,24.51,9.35
2018/06/25 12:40:02,1.033,28.97,24.64,9.44
2018/06/25 12:50:01,1.034,29.01,24.95,9.48
2018/06/25 13:00:01,1.036,29,24.85,9.71
2018/06/25 13:10:01,1.029,29.02,24.86,9.87
2018/06/25 13:20:01,1.03,29.03,25.11,9.89
2018/06/25 13:30:02,1.032,29.04,25.13,10.01
2018/06/25 13:40:02,1.035,29.03,25.17,10.05
2018/06/25 13:50:02,1.026,29.03,25.16,9.99
2018/06/25 14:00:02,1.028,29.04,25.24,9.67
2018/06/25 14:10:01,1.029,29.05,25.31,9.56
2018/06/25 14:20:02,1.03,29.05,25.48,9.18
2018/06/25 14:30:01,1.019,29.06,25.37,9.94
2018/06/25 14:40:02,1.021,29.07,25.31,9.84
2018/06/25 14:50:01,1.023,29.08,25.3,9.89
2018/06/25 15:00:01,1.025,29.1,25.36,9.92
2018/06/25 15:10:01,1.019,29.11,25.2,9.9
2018/06/25 15:20:02,1.019,29.27,24.45,9.53
2018/06/25 15:30:01,1.017,29.34,24.46,10.58
2018/06/25 15:40:01,1.021,29.26,24.68,10.38
2018/06/25 15:50:01,1.013,29.32,24.65,10.71
2018/06/25 16:00:02,1.017,29.28,24.84,10.99
2018/06/25 16:10:01,1.022,29.31,24.84,10.66
2018/06/25 16:20:02,1.028,29.26,24.89,10.79
2018/06/25 16:30:02,1.021,29.24,24.94,10.96
2018/06/25 16:40:01,1.024,29.31,24.7,11
2018/06/25 16:50:01,1.029,29.39,24.45,11.03
2018/06/25 17:00:01,1.032,29.43,23.64,10.58
2018/06/25 17:10:01,1.025,29.43,24.01,10.95
2018/06/25 17:20:02,1.021,29.43,22.93,10.67
2018/06/25 17:30:02,1.022,29.44,23.07,10.53
2018/06/25 17:40:02,1.027,29.51,23.5,10.46
2018/06/25 17:50:02,1.029,29.54,23.65,10.59
2018/06/25 18:00:01,1.018,29.65,24.33,10.8
2018/06/25 18:10:01,1.022,29.67,24.33,10.72
2018/06/25 18:20:01,1.028,29.63,24.41,10.71
2018/06/25 18:30:01,1.036,29.59,24.27,10.65
2018/06/25 18:40:01,1.029,29.53,24.3,10.6
2018/06/25 18:50:02,1.024,29.5,24.39,10.49
2018/06/25 19:00:01,1.027,29.49,24.18,10.32
2018/06/25 19:10:02,1.03,29.43,24.38,10.34
2018/06/25 19:20:02,1.038,29.34,24.59,9.59
2018/06/25 19:30:01,1.032,29.32,24.75,9.61
2018/06/25 19:40:01,1.028,29.28,25.08,9.82
2018/06/25 19:50:02,1.034,29.28,25.18,9.42
2018/06/25 20:00:02,1.039,29.28,25.04,9.09
2018/06/25 20:10:02,1.041,29.3,25.17,9.36
2018/06/25 20:20:01,1.034,29.33,25.13,9.61
2018/06/25 20:30:01,1.037,29.3,25.17,9.66
2018/06/25 20:40:02,1.04,29.28,25.1,9.79
2018/06/25 20:50:02,1.043,29.28,25.25,9.65
2018/06/25 21:00:02,1.045,29.25,25.24,9.73
2018/06/25 21:10:01,1.041,29.26,25.27,9.74
2018/06/25 21:20:02,1.042,29.26,25.28,9.83
2018/06/25 21:30:01,1.044,29.28,25.25,9.92
2018/06/25 21:40:02,1.047,29.3,25.21,9.92
2018/06/25 21:50:02,1.049,29.3,25.04,9.93
2018/06/25 22:00:01,1.043,29.28,25.09,9.59
2018/06/25 22:10:01,1.044,29.29,25.12,9.6
2018/06/25 22:20:02,1.047,29.29,25.13,9.71
2018/06/25 22:30:01,1.051,29.29,25.47,9.24
2018/06/25 22:40:02,1.051,29.29,25.52,9
2018/06/25 22:50:01,1.046,29.28,25.63,8.87
2018/06/25 23:00:01,1.048,29.28,25.74,8.92
2018/06/25 23:10:01,1.049,29.28,25.84,9.03
2018/06/25 23:20:01,1.052,29.28,25.86,9.25
2018/06/25 23:30:02,1.052,29.29,26.01,9.01
2018/06/25 23:40:02,1.054,29.29,26.1,8.62
2018/06/25 23:50:01,1.054,29.3,25.99,8.52
2018/06/26 0:00:01,1.052,29.31,26.04,8.58
2018/06/26 0:10:02,1.055,29.3,26.17,8.54
2018/06/26 0:20:01,1.052,29.3,26.22,8.23
2018/06/26 0:30:02,1.048,29.32,26.21,8.52
2018/06/26 0:40:01,1.047,29.32,26.06,8.7
2018/06/26 0:50:01,1.05,29.33,26.04,8.68
2018/06/26 1:00:01,1.05,29.32,26.08,8.46
2018/06/26 1:10:02,1.05,29.33,26.05,8.47
2018/06/26 1:20:02,1.042,29.31,26.12,8.09
2018/06/26 1:30:01,1.043,29.31,26.14,8.18
2018/06/26 1:40:02,1.046,29.3,26.36,7.54
2018/06/26 1:50:02,1.049,29.3,26.45,8
2018/06/26 2:00:01,1.048,29.3,26.35,7.81
2018/06/26 2:10:01,1.042,29.3,26.33,7.39
2018/06/26 2:20:02,1.047,29.27,26.37,7.46
2018/06/26 2:30:02,1.044,29.28,26.39,7.75
2018/06/26 2:40:02,1.048,29.32,26.31,8.3
2018/06/26 2:50:02,1.045,29.32,26.23,8.32
2018/06/26 3:00:01,1.04,29.32,26.21,7.99
2018/06/26 3:10:01,1.042,29.31,26.25,7.48
2018/06/26 3:20:01,1.044,29.29,26.35,6.87
2018/06/26 3:30:01,1.047,29.28,26.46,6.73
2018/06/26 3:40:02,1.049,29.3,26.57,7.34
2018/06/26 3:50:02,1.045,29.31,26.76,7.3
2018/06/26 4:00:01,1.043,29.3,26.7,7.3
2018/06/26 4:10:01,1.045,29.34,26.71,7.71
2018/06/26 4:20:01,1.047,29.36,26.69,8.14
2018/06/26 4:30:01,1.044,29.28,26.62,8.07
2018/06/26 4:40:02,1.04,29.32,26.67,6.72
2018/06/26 4:50:01,1.043,29.29,26.76,6.88
2018/06/26 5:00:01,1.047,29.24,27.16,6.53
2018/06/26 5:10:01,1.048,29.27,27.21,7.12
2018/06/26 5:20:02,1.042,29.25,27.47,7.26
2018/06/26 5:30:01,1.04,29.24,27.47,7.03
2018/06/26 5:40:02,1.042,29.24,27.49,6.5
2018/06/26 5:50:01,1.05,29.24,27.69,6.7
2018/06/26 6:00:02,1.056,29.23,27.75,6.77
2018/06/26 6:10:02,1.051,29.24,27.74,6.27
2018/06/26 6:20:01,1.043,29.24,27.64,6.38
2018/06/26 6:30:01,1.044,29.24,27.66,6.45
2018/06/26 6:40:01,1.048,29.22,27.8,6.24
2018/06/26 6:50:01,1.053,29.24,27.87,6.59
2018/06/26 7:00:01,1.052,29.22,27.93,6.13
2018/06/26 7:10:02,1.04,29.23,27.96,6.27
2018/06/26 7:20:01,1.049,29.24,27.76,6.39
2018/06/26 7:30:02,1.053,29.22,27.66,6.14
2018/06/26 7:40:02,1.054,29.21,27.69,6.21
2018/06/26 7:50:01,1.05,29.22,28.43,6.43
2018/06/26 8:00:02,1.049,29.21,28.32,6.46
2018/06/26 8:10:01,1.05,29.23,28.13,6.64
2018/06/26 8:20:01,1.051,29.21,27.95,6.15
2018/06/26 8:30:01,1.056,29.22,27.96,6.33
2018/06/26 8:40:01,1.056,29.21,28.14,6.08
2018/06/26 8:50:01,1.059,29.21,28.17,6.15
2018/06/26 9:00:01,1.061,29.21,28.23,6.32
2018/06/26 9:10:01,1.05,29.23,28.18,5.84
2018/06/26 9:20:01,1.038,29.23,28.28,6.45
2018/06/26 9:30:01,1.037,29.23,28.31,6.17
2018/06/26 9:40:01,1.038,29.27,28.4,6.71
2018/06/26 10:00:01,1.043,29.33,28.65,6.74
2018/06/26 10:10:01,1.045,29.38,28.42,6.89
2018/06/26 10:20:02,1.046,29.5,28.35,8.11
2018/06/26 10:30:02,1.037,29.37,29.09,7.37
2018/06/26 10:40:02,1.037,29.43,28.28,7.04
2018/06/26 10:50:01,1.043,29.56,28.03,7.23
2018/06/26 11:00:02,1.049,29.47,28.06,7.66
2018/06/26 11:10:01,1.058,29.52,27.83,7.71
2018/06/26 11:20:01,1.055,29.71,27.5,8.44
2018/06/26 11:30:02,1.048,29.65,27.35,8.04
2018/06/26 11:40:02,1.047,29.65,27.42,8.58
2018/06/26 11:50:02,1.043,29.7,27.46,9.45
2018/06/26 12:00:02,1.044,29.71,27.44,9.34
2018/06/26 12:10:01,1.045,29.8,27.32,9.19
2018/06/26 12:20:02,1.045,29.85,27.42,8.98
2018/06/26 12:30:02,1.043,30.05,26.92,9.47
2018/06/26 12:40:02,1.041,30.11,26.77,9.67
2018/06/26 12:50:01,1.043,30.31,26.59,8.96
2018/06/26 13:00:01,1.045,30.33,26.51,9.49
2018/06/26 13:10:01,1.044,30.42,26.43,9.47
2018/06/26 13:20:02,1.037,30.51,26.27,9.94
2018/06/26 13:30:02,1.035,30.5,26.15,10.21
2018/06/26 13:40:01,1.037,30.5,26.08,10.2
2018/06/26 13:50:02,1.038,30.39,26.18,9.73
2018/06/26 14:00:02,1.032,30.43,26.06,10.3
2018/06/26 14:10:02,1.037,30.46,25.91,10.46
2018/06/26 14:20:01,1.028,30.44,26.15,10.12
2018/06/26 14:30:01,1.029,30.5,26.15,10.54
2018/06/26 14:40:02,1.029,30.48,26.22,10.12
2018/06/26 14:50:01,1.03,30.55,26.41,10.19
2018/06/26 15:00:01,1.037,30.6,26.24,10.28
2018/06/26 15:10:02,1.033,30.62,26.29,9.89
2018/06/26 15:20:01,1.026,30.62,26.24,10.54
2018/06/26 15:30:01,1.028,30.62,26.24,10.53
2018/06/26 15:40:02,1.031,30.66,26.16,10.45
2018/06/26 15:50:01,1.031,30.57,26.07,10.81
2018/06/26 16:00:02,1.029,30.7,25.96,9.41
2018/06/26 16:10:02,1.023,30.68,25.87,10.21
2018/06/26 16:20:02,1.023,30.63,26.05,10.47
2018/06/26 16:30:02,1.025,30.63,26.04,10.74
2018/06/26 16:40:02,1.022,30.63,26,10.66
2018/06/26 16:50:01,1.023,30.64,26.03,10.35
2018/06/26 17:00:01,1.02,30.64,26.01,10.42
2018/06/26 17:10:01,1.021,30.64,26.04,11.02
2018/06/26 17:20:01,1.029,30.65,26.14,10.83
2018/06/26 17:30:02,1.025,30.67,26.02,10.65
2018/06/26 17:40:01,1.02,30.65,26.01,11.01
2018/06/26 17:50:01,1.021,30.64,25.99,11.04
2018/06/26 18:00:01,1.024,30.62,26.02,10.92
2018/06/26 18:10:01,1.024,30.58,25.98,10.99
2018/06/26 18:20:02,1.023,30.65,25.97,11.12
2018/06/26 18:30:01,1.021,30.77,25.93,11.73
2018/06/26 18:40:02,1.026,30.85,25.61,12.24
2018/06/26 18:50:01,1.029,30.81,25.7,11.99
2018/06/26 19:00:01,1.03,30.78,25.68,11.97
2018/06/26 19:10:01,1.035,30.75,25.76,11.63
2018/06/26 19:20:01,1.035,30.71,25.81,11.42
2018/06/26 19:30:01,1.032,30.69,25.77,10.41
2018/06/26 19:40:01,1.033,30.69,25.63,10.58
